Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0007274822,0.0088391149,0.0344060509,0.0502613877,0.1142560282,0.3180597136,0.6197822662,1.2077738849,2.941902861,3.0235280421,3.1018977025,7.5337897198,7.95,8.67,10.04,14
Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.0728083339,0.2047113498,1.0414011447,3.0029413272,2.99926518,3.9087662683,5.0903853073,10.5338013406,12.3069069959,14.03,15.7,16,16.3
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0058449106,0.0163249861,0.0319695777,0.0470226401,0.0769560556,0.2269832377,0.2605701976,0.3004366444,0.3173217811,0.4683567201,0.49,0.51,0.53,1.26
Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.6165456182,1.2115778378,1.785225474,2.3374589484,2.5,3,3.5,4,4.5,6,7,8.97,9.07
"Korea, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232650924,0.0461244347,0.0984043371,0.2499465228,0.3113593643,0.8196866701,1.6242371918,3.600801564,6.7818154677,23.5521944497,44.7,56.6,59.4,65.5,72.7,73.5,78.1,78.8,81,81.6,83.7
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0910822446,0.1471627031,0.2028984331,0.8556623169,2.1745358589,3.0523974547,4.7562222088,6.7313957684,8.5517924343,10.2489679289,22.4029383805,22.927112036,25.9261083689,28.791197955,34.8,42,50.8,61.4
Lao PDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.009657814,0.0377807083,0.1110440323,0.1816644607,0.2678992413,0.3339124664,0.3614344903,0.8503574903,1.1698934277,1.64,3.55,6,7
Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0716179908,0.1401669388,1.2410797394,2.7223521994,5.376809498,7.9527437364,6.7832197753,7,8,9,10.14,15,18.74,22.53,30.14,43.68
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0044894426,0.0040993872,0.0113287319,0.0177027057,0.0338122272,0.0327133071,0.0318689345,0.0310111848,,,0.5513765806,0.53,2,2.3
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.1336172892,0.1870426223,0.3665331753,2.2444182217,2.8145179874,3.5328381615,3.9177879771,4.3010517891,4.7219993785,9,10.8,14
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.3056566864,0.6704659739,0.9921684834,1.3049889728,1.9321058021,5.0904833414,8.1818639545,14.6418357747,20.9824734633,21.3952123628,21.5675829464,24.5,27.9,32,36,43.3
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,36.5152298938,45.1168526484,59.470710675,58.8096918372,64.0074481394,63.371356147,64.2141613631,65.0802184432,70,75,80
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0027654482,0.0054844358,0.0544644985,0.1624645482,0.2963511043,0.3484144249,0.6474100109,0.7938218644,1.0504227059,1.4585802284,1.4461599804,1.7920467939,2.537566129,3.88,5.8,8.78,12
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0028459396,0.0055844333,0.0109565327,0.0538044595,0.2118060704,0.2611500631,1.0839431374,1.5324965902,2.1755243393,2.5802454842,2.9797081872,3.4454312597,3.58,3.72,3.86
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.2774212914,0.9784221573,1.972063745,2.9230547,6.4270674948,7.1793569938,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.1531987908,0.3021551214,0.4964861195,1.590941911,5.5516533065,7.1427040849,11.7455537206,17.3879577959,22.8873279731,36.1634225063,39.84,54.55,65.88,70,72.51,78.92,82.23,87.31,90.62
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.8127170717,2.0534547117,3.3152678861,4.3874090553,6.3190620827,7.2193458084,21.94,26.98,38.58,46,53.63,59.17,63.41,66.84,68.42
"Macao SAR, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0369933757,0.2800140857,0.7272735981,2.3641276724,7.0033242446,9.212005085,13.6085897418,22.5212167701,25.1718801643,25.7421239826,31.4840973824,34.8629271734,46.4,47.327,49.24,54,55.198
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0037104918,0.0056754442,0.0216352031,0.1423007672,0.1755953446,0.6937912448,1.371438101,2.3732531924,3.3533666812,11.607934773,15.084444524,19.7711915653,21.5,33.1,41.3,52
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0008253909,0.0034572169,0.004643901,0.0281288084,0.2608182057,0.6006952687,1.2828464167,1.4878129522,3.7872427989,7.4075445842,10.6293908417,14.6302704552,19.6206477052,20.45,23.39,27.5,32.3
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0036951957,0.014333647,0.0625610231,0.1686087813,0.196394691,0.2225115862,0.3397201546,0.4232524193,0.5253536549,0.5677218022,0.6075522389,0.65,1.65,1.63,1.7
Maldives,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2269300897,0.3094442381,0.5696274636,1.1199086155,2.2038729394,3.6172906493,5.3477651689,5.9765928499,6.5882548753,6.869605067,11.0363527829,16.3,23.2,24.8,26.53
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0058806949,0.0173078099,0.0283050416,0.0433391668,0.1025641899,0.2004062803,0.6273115396,1.2657832782,1.8574362213,5.0813841534,7.0380231165,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0407438399,0.0759957341,0.5039850095,1.0028616658,1.4973302601,2.4855663164,3.4681846085,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0020552281,0.0100859189,0.0197938882,0.0609098734,0.142545755,0.1858974133,0.2270455785,0.3103644432,0.4328196399,0.507063136,0.7296272808,0.81,1.57,1.8,2
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.2249956986,1.0515274751,3.9206051323,6.5007839945,7.7597980383,13.1137087111,17.8778483243,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.0001517094,,0.0002892774,0.0004264935,0.0240641491,0.024337392,0.0652388555,0.1820483311,0.2171284451,0.22,0.22,0.25
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3500686036,27.1,28.9,30.8,32.9,35.1,37.5
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0088112248,0.0181607493,0.1127425537,0.1458105415,0.5084715599,1.2556520036,1.6532382391,2.0395726035,,,,,9,9.8,10,10.2
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0030429788,0.0118426108,0.0201970552,0.056250629,0.10959253,0.1600319466,0.2596126113,0.4195388439,0.6794478354,0.8543571181,0.842954488,0.91,1.56,2.68,4.17
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0041725273,0.0405947949,0.1184644636,0.1920314624,0.261448552,0.3632294146,0.4240048958,0.4814704382,0.6699664749,0.9796612527,1.4336131959,1.87,2.28,4
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.1837691579,0.4756291926,2.5652799618,4.652213227,7.281535115,8.7809040189,10.2526246719,12.1871062041,13.6890885885,15.1722287525,16.7,20.22,21.81,22.51,28.33
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.004668518,0.0180573652,0.0872787549,0.1267809448,0.1640207253,0.2150947265,0.2788151163,0.347505335,0.3844893341,0.4251374896,0.9658647366,0.7,1.07,2.26
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0010478224,0.0255384775,0.0996074173,0.1456738367,0.8520444665,2.307393234,6.751770483,12.3055021988,21.3847311645,26.6959725007,32.3382043389,34.9711523397,42.2522656295,48.629170246,51.6379889864,55.7,55.8,55.9,56.3
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0061720509,0.0090321454,0.0587506786,0.2867450934,0.3362177077,1.6447395473,2.4169794417,2.6336997688,3.3598398855,3.8047156153,4.0100466444,4.3988706473,4.8356107783,5.3290037721,6.5,11.6
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0051790126,0.2529839456,0.989334969,1.9360428253,5.688147323,13.9395488233,18.2371097828,22.3897974171,26.4083344704,30.2980462088,32.3590147532,33.5157146807,35.05,34.51,33.99,42
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0010393045,0.0020087661,0.0029115028,0.0281360223,0.0362612938,0.1051854314,0.1271524688,0.1556987037,0.1899337337,0.2213413515,0.2940339771,0.3903906198,0.7,0.76,0.83
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0088329804,0.0172374007,0.025231461,0.0410387229,0.0640808079,0.0899013705,0.3204619755,0.5585762449,1.2861376413,3.549155718,5.545036083,6.77,15.86,20,24
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0131662276,0.0300464776,0.0840932914,0.2062168184,0.3038089746,0.4979016433,0.9802164867,1.4487994282,1.7147295843,1.8804125324,2.3206646086,2.5663511766,2.8055730627,3.9,5.3,7.3,10
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334386942,0.5314961284,1.3200080283,1.9670877371,3.257308831,6.47315766,9.6490691447,14.065511398,22.2438276874,39.1760072483,43.9843513731,49.3730621073,61.29,64.35,68.52,81,83.7,85.82,87.42,89.63,90.72
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7072994482,1.4073951579,2.2163658319,2.7839908462,4.1524502917,6.4232204926,18.2503107686,20.4178814361,22.5601125479,40,52,64,72.84,78.13,77.69,81.99,82.55,86.93,90.57,92.08,93.39
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0009248776,0.0045104728,0.0219988576,0.0643935956,0.1466688692,0.2046516837,0.2400153034,0.3129560601,0.382810917,0.4498436512,0.8265512659,1.1413891639,1.41,1.73,1.97,7.93
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.2859412414,0.6312153673,3.1687188484,4.88424078,8.041899368,14.6015243991,31.6362608088,41.4944826585,47.3795565432,53.2410152941,59.0807532813,60.9625398664,61.8476278106,62.720212369,69,69.76,72.03,79.7,80.46
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0.4397928048,0.8627253061,2.5156659866,3.5204214165,5.8938415215,6.8733960392,7.2557429454,6.7588521702,6.6835814202,8.2997166725,16.68,20,26.8,35.8278
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0001227019,0.0029917305,0.0275492379,0.0439477193,0.0553572379,,1.3185507793,2.5774267368,5.0411581259,6.1643209853,6.3323290983,6.5,6.8,7,7.5,8
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0076368991,0.0561230427,0.219998526,0.5390655407,2.7506480714,3.8368645085,6.5547964773,7.2683998779,8.5180778152,9.9874240772,11.1408625409,11.4840092783,17.3495661696,22.29,33.82,39.08,40.1
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0085045783,0.0334123047,0.24623258,0.4034297011,1.1903804404,1.9524976076,3.0764306114,7.5787629572,8.9669491704,11.6,14.1,17.1,20.7,25.2,30.57,31.4,34.77
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0058442535,0.0285857018,0.0559460285,0.1369129629,1.1034059944,1.4316088034,1.9822531961,2.5240056601,4.3322757464,4.8576722671,5.2436284522,5.3976363294,5.7405863253,5.97,6.22,9,25
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0020670228,0.100588321,0.2349585416,0.6671133149,0.8352493024,0.9041035452,1.3216569349,1.374404668,1.5079127723,1.7161904756,1.7544872607,1.7905593614,1.15,1.61,1.28
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0052294681,0.0521271813,0.1299617039,0.3890981444,0.6477523331,1.2952002547,2.0734654736,4.1022720022,5.4564437301,7.2854287081,9.9006697074,21.15,24.87,32.53,38.81,44.58,48.6,53.13,58.97,62.32
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0272546624,0.1351027835,0.2681604275,1.3318221591,2.647646679,5.265682651,10.4746482089,15.6300309162,17.5476475655,19.7070256578,22.1307382347,23.4000504487,25.4424182103,27.86,38,41.5,45.3
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1002305704,0.2504265014,0.450161608,0.7189057536,1.4943345295,2.9808776697,4.953001955,9.8704464423,14.7423378419,16.4304676924,18.0871365595,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0203596118,0.0995767193,0.1949049507,0.3816573202,0.7476307115,1.0987938357,1.7949695977,2.1119420821,3.4524384314,7.9070078614,7.9620738839,11.21,14.27,18.9,19.8
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0909719443,0.2143852503,1.3161646961,3.4489002319,6.3570635452,6.2515889455,8.2002164857,14.1242937853,17.8845374264,21.5421854743,25.1079642463,28.59,33.87,44.6,49
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.1902095348,0.9301858325,3.083749186,3.5200298499,4.0707289149,4.8636791788,6.1702685609,10.2261289281,19.242336421,20.7016478512,24.7334937811,28.9741127136,37,44.3,53.1,69
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0037032143,0.0263001616,0.0749527555,0.2216226492,0.4454446756,2.2376494727,2.6975802166,3.6137172914,4.538669029,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0006725322,0.0134472379,0.0538174927,0.1481510423,0.2697529297,0.472963763,0.8127444507,1.018984614,1.977230109,2.9443677866,4.128271818,8.2988606155,12.8593889008,15.2266731977,18.0232774617,24.66,26.83,29,43
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0008833716,0.001625791,0.0117635728,0.0671764824,0.0628314595,0.2406724098,0.2927847188,0.3569184673,0.4308542434,0.5560411648,,2.1153871783,4.5,7.7,8
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0109561336,0.0267326514,0.0520990309,0.1014298927,0.4935853402,2.2106918091,4.6810531658,6.3847050196,8.0015828909,10.234532997,12.7050359883,19.4595543514,30,36,38,41
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,0.001231819,0.004805071,0.0087945808,0.0257850325,0.1401852245,0.4394776391,0.5384717032,0.7915616154,1.292040678,,8.66,,,16.7
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0006928482,0.0112382191,0.0273474415,0.0798713794,0.3110909524,0.4039674859,0.9837940588,1.0064545367,2.1014364299,4.3860239801,4.7866840831,5.6117386522,6.89,7.12,7.5,8
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1615044984,0.4713681555,0.7632781392,1.1852037973,2.8734187218,8.3499590295,13.471620415,19.5907671588,24.1554369312,36,41.6704251756,47,53.8379432882,62,61,59,69.9,69,69,71
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0248719097,0.2686835848,0.3919232458,0.508292797,0.4945414982,0.4812968061,0.4685519636,0.5019198434,0.5556098819,0.6496726733,0.8443075728,1.6463479886,2,3,4,5
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0.0025061162,0.0049878347,0.0148050654,0.0484906556,0.1182542457,0.1602644455,0.1761989568,0.1901732817,0.2030076806,0.2153916103,0.2276694672,0.2398346985,0.25,0.26,0.58
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0863895807,0.2569606794,0.4252536723,0.8454287414,1.1773972691,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.3621327106,1.4280751862,1.4185484799,1.4085579412,42.8033157498,48.7994953056,50.3416690899,50.8348399447,50.0034530387,50.5663430421,50.2595641967,50.2086593636,50.3648221089,54.52,54.21,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0.0015095504,0.002948713,0.00716442,0.013910394,0.02,0.0790391787,0.1156142134,0.3761980025,1.0534547436,1.0773278391,1.1002163681,1.1222356216,1.1426873722,1.1606105425,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.2958470471,0.3632031613,4.6385168164,6.3109178879,7.5806651689,10.161844307,13.3228526892,13.7594842159,14.1820197775,14.5904831987,15.48,16.41,18.75
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.1147207353,0.2263062965,1.0030869364,1.6701484356,1.8918713571,2.5064110523,3.0644483887,4.161568745,4.7198753953,6.0760478144,6.4030862876,9.4996269417,14.11,21.06,31.36,31.59
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.1278292322,0.3185097043,0.5232101634,0.7832901094,1.1733810136,2.6898097859,5.4377581391,9.4268032006,12.5283218485,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.4097923992,1.0715701718,2.8989856093,5.0722722715,7.5919230037,10.1046028487,12.6109384253,15.110259564,30.1759104701,27.8388854181,31.854793012,40.81,46.81,54.01,56.74,58,64,70
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5841920665,1.1605194531,1.497871352,1.7163641823,3.4128100965,5.0980242437,9.0435997597,23.7279475563,33.4675123251,41.4327831641,45.6876522122,51.7656649373,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.00103175,0.050399009,0.0885459864,0.0960996053,0.4707175996,0.9261917773,1.2815900505,1.8162038071,2.4370738506,3.2286850732,3.6969610729,3.6965387891,4.1,6.85,8.94,11.04
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.6514742863,1.2829559305,2.5261775145,6.2290548032,7.3956291832,11.01510293,14.304170831,14.5925043169,24.272139225,25.4132681463,34.9519711707,38.38,40.44,,41
Syrian Arab Republic,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326078138,0.0636872863,0.1242954622,0.1816985801,0.35375913,2.0931010186,3.3979726136,4.3215937779,5.6481060488,7.8325515689,11.5,14,17.3,20.7
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0006581683,0.0042685045,0.0123217277,0.0357070763,0.0459341344,0.1660696647,0.3203085554,0.360920107,0.3992577001,0.5810457642,0.8472245207,1.19,1.5,1.7
Togo,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109291385,0.2111394648,0.3055839352,0.5903632643,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3
Thailand,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22334282658481E-05,0.000343725,0.0135809657,0.0386143207,0.0748253377,0.1154721363,0.3605221849,1.0912189853,2.4262424322,3.6890412794,5.556326121,7.5312503349,9.2990272381,10.6773033237,15.0260043589,17.1607147169,20.03,18.2,20.1,22.4
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.0327918578,0.0485995946,0.0512591325,0.055462827,0.0645837772,0.0774799071,0.2986900237,3.7724062067,7.197619518,8.78,10.07,11.55
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.0450207703,0.1332821826,0.1752095177,0.3021320162,0.4251826319,0.7540539827,0.9972565585,1.3195731181,1.4063606881,1.75,1.95,3
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0.0990317678,0.1166282765,0.1409587639,0.1638768156,0.1852515098,0.21
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.12323112,0.1637934565,0.5108661224,0.7651343576,1.0179671197,2.4343980444,2.8253718391,2.9072973163,2.9858173675,3.9523738946,4.9077827619,5.8539440948,7.179865329,8.1107699438,10,16
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.1581498992,0.3930805249,1.1731746576,2.7248253387,5.8142509617,7.721411474,15.3846272189,21.9986754804,25.9717641092,27.0242700783,28.9767124327,30.0037485792,32.3,34.8,44.3,48.5
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0073795443,0.0111919543,0.0276153718,0.0436569745,0.1079409572,1.6024947638,2.750740293,4.2979660347,5.2528872955,6.4908457953,8.5288177516,9.6550865422,12.9864086534,17.1,27.53,34.07,36.8
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0084577316,0.0498691815,0.0816912053,0.1927249356,0.4736954321,0.6988051286,2.2921176854,3.7616850351,5.1894814608,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0016221545,0.007900283,0.0092441251,0.0751308885,0.1171944401,0.1713003507,0.2224844139,0.6769628565,0.877574971,1.1,1.3,1.6,1.9,2.4,2.9
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0028634713,0.0046259481,0.010319341,0.0652894652,0.1055439403,0.1637140631,0.2379450872,0.384093505,0.4648498401,0.7199706799,1.7422055032,2.5293630383,3.6719653507,7.9,9.78,12.5
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0007769703,0.0136412456,0.0430839845,0.0985803814,0.1988218849,0.301075792,0.4053854484,0.716183762,1.2387595475,1.8738851164,3.1481275882,3.4894778813,3.7497644147,4.5061245636,6.55,11,17.9,23.3
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0624743855,0.3101285824,1.8474720885,3.3632396681,6.9870693649,9.9727652846,10.539057748,11.1214376833,11.4194701967,15.937136716,17.0630983404,20.0881895579,29.4,34,39.3,41.8,46.4
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7847285022,1.1631937263,1.7242025391,2.2716732938,4.8627806346,9.2370882973,16.4193529601,21.6164009687,30.0931965881,35.848724456,43.0791626375,49.0808315897,58.7854038837,61.6971171244,64.758256476,67.968052915,68.93119327,75,74,71,71.69
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0015270935,0.0042850742,0.0105369348,0.0207544371,0.0306883432,0.4843473077,0.5975679939,1.0819397425,1.9125951778,2.5937254208,3.3435098883,6.3883219671,7.4906046814,9.0801145235,11.9,15.9
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.1286346221,0.4832483174,0.9263719569,1.8539976825,2.7820022998,3.2450374106,5.0948097783,5.5495948796,6.4622741666,7.371165842,9.1982780823,12,16,21,31,33.7
"Venezuela, RB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.012082134,0.0415872335,0.0554869778,0.1222148481,0.24826058,0.3909593177,1.3839903909,2.8398257667,3.3595974645,4.6360009478,4.9104463272,7.4999634652,8.4044695924,12.5529979098,15.2247114772,20.83,25.88,32.7,37.37
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.9406452827,2.8019576344,4.6471856644,6.9483689862,9.2452202211,11.0746059286,13.8150805419,18.3757660397,27.4944323774,27.4290729888,27.377008788,27.3443196733,27.3326105376,27.3393358364,27.3617774211,27.3965096847,31.22
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0001348133,0.0039819623,0.0130785429,0.128926663,0.2542482758,1.2656512361,1.8549992359,3.7802808137,7.6424085284,12.7399292907,17.2545617187,20.755444768,23.92,26.55,30.65
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0568456357,0.1395058146,0.2741859419,0.5383000484,2.1083368912,2.8305722388,3.5100387107,3.9032958454,4.7466026192,5.0823338077,5.8505850585,6.8,7.2691199234,7.5,8
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1.1113062071,1.8368548392,3.1000922351,4.1306163563,4.400904826,16.005,18.41,21.176,24.358,32.23,37.4
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.1745718625,0.2303590145,0.2853083327,0.5663925327,1.6899028306,2.2448326758,2.7996304488,3.0755294104,3.3525921125,4.4691738732,4.7499832354,5.0316153162,6,7
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0006210807,0.0150252954,0.0233232425,0.0566286752,0.0825003865,0.0908024587,0.5187960321,0.6047341004,0.8812229887,1.0485979342,1.247824049,5.01,6.89,9.96,12.35
